
[00:00:00.000 --> 00:00:05.240]  今年我們真的會用這個主題來講道
[00:16:53.120 --> 00:16:56.120]  而情緒真的沒有分好和壞
[00:16:56.120 --> 00:17:00.120]  其實都是神給我們的
[00:17:00.120 --> 00:17:03.120]  所以神面對該人的怒氣的時候
[00:17:03.120 --> 00:17:05.120]  他沒有像一般人那樣
[00:17:05.120 --> 00:17:07.120]  立刻去責備他
[00:17:07.120 --> 00:17:08.120]  喝停他
[00:17:08.120 --> 00:17:11.120]  或者不理他
[00:17:11.120 --> 00:17:14.120]  反而他就問該人
[00:17:14.120 --> 00:17:17.120]  爲什麼
[00:17:17.120 --> 00:17:19.120]  當神問該人爲什麼的時候
[00:17:19.120 --> 00:17:23.120]  其實是一個很有意思的問題
[00:17:23.120 --> 00:17:25.120]  因爲神其實知道一切的
[00:17:25.120 --> 00:17:27.120]  不過在這一刻
[00:17:27.120 --> 00:17:29.120]  他願意去聽
[00:17:29.120 --> 00:17:30.120]  我不知道你有沒有想過
[00:17:30.120 --> 00:17:32.120]  當你很生氣的時候
[00:17:32.120 --> 00:17:35.120]  還有人很有耐性地問你
[00:17:35.120 --> 00:17:39.120]  爲什麼
[00:17:39.120 --> 00:17:41.120]  你可能會停一停
[00:17:41.120 --> 00:17:44.120]  想一想
[00:17:44.120 --> 00:17:47.120]  神就是想那個人去想想自己
[00:17:47.120 --> 00:17:53.120]  爲什麼會有這麼大的反應
[00:17:53.120 --> 00:17:55.120]  原因是什麼呢
[00:17:55.120 --> 00:17:57.120]  因爲情緒背後
[00:17:57.120 --> 00:18:00.120]  其實它有一些原因的
[00:18:00.120 --> 00:18:01.120]  例如
[00:18:01.120 --> 00:18:03.120]  當我們覺得內疚
[00:18:03.120 --> 00:18:05.120]  爲什麼會內疚呢
[00:18:05.120 --> 00:18:08.120]  爲什麼會內疚呢
[00:18:08.120 --> 00:18:11.120]  你們沒有內疚過嗎
[00:18:11.120 --> 00:18:12.120]  有
[00:18:12.120 --> 00:18:13.120]  我也有
[00:18:13.120 --> 00:18:16.120]  通常就是做錯事
[00:18:16.120 --> 00:18:19.120]  或者你傷害了別人
[00:18:19.120 --> 00:18:21.120]  情緒很自然地出來
[00:18:21.120 --> 00:18:23.120]  那就有個原因
[00:18:23.120 --> 00:18:25.120]  又或者
[00:18:25.120 --> 00:18:28.120]  當有些事情你控制不了
[00:18:28.120 --> 00:18:30.120]  你預期不了
[00:18:30.120 --> 00:18:31.120]  你掌握不了
[00:18:31.120 --> 00:18:34.120]  覺得很沒有安全感的時候
[00:18:34.120 --> 00:18:36.120]  你就會有個情緒出來
[00:18:36.120 --> 00:18:37.120]  就是焦慮了
[00:18:37.120 --> 00:18:40.120]  所以其實情緒背後
[00:18:40.120 --> 00:18:43.120]  是有原因的
[00:18:43.120 --> 00:18:45.120]  但有些原因
[00:18:45.120 --> 00:18:49.120]  如果我們不好好地處理它
[00:18:49.120 --> 00:18:53.120]  其實你的情緒會不斷在裏面
[00:18:53.120 --> 00:18:54.120]  積壓滾動
[00:18:54.120 --> 00:18:58.120]  直至有一天就會爆發出來
[00:18:58.120 --> 00:19:00.120]  所以神其實想我們
[00:19:00.120 --> 00:19:02.120]  學習瞭解自己
[00:19:02.120 --> 00:19:05.120]  以及去面對那些情緒
[00:19:05.120 --> 00:19:07.120]  不要只讓它纏着你
[00:19:07.120 --> 00:19:10.120]  搞到你失控
[00:19:10.120 --> 00:19:11.120]  而這一刻
[00:19:11.120 --> 00:19:13.120]  神用什麼方法呢
[00:19:13.120 --> 00:19:16.120]  祂是勸告該人
[00:19:16.120 --> 00:19:19.120]  我請大家讀第七節
[00:19:19.120 --> 00:19:21.120]  一二三
[00:19:21.120 --> 00:19:23.120]  你若行得好
[00:19:23.120 --> 00:19:26.120]  豈不可以抬起頭來嗎
[00:19:26.120 --> 00:19:28.120]  你若行得不好
[00:19:28.120 --> 00:19:31.120]  罪就伏在門口了
[00:19:31.120 --> 00:19:33.120]  祂要纏着你
[00:19:33.120 --> 00:19:35.120]  你卻要制伏祂
[00:19:35.120 --> 00:19:37.120]  謝謝
[00:19:37.120 --> 00:19:39.120]  這裏說的是
[00:19:39.120 --> 00:19:42.120]  行得好和不好
[00:19:42.120 --> 00:19:44.120]  神說你行得好和不好
[00:19:44.120 --> 00:19:47.120]  有很不同的後果
[00:19:47.120 --> 00:19:49.120]  但這個好和不好
[00:19:49.120 --> 00:19:52.120]  不是說你做得好不好
[00:19:52.120 --> 00:19:54.120]  而是在這一刻說
[00:19:54.120 --> 00:19:57.120]  當那個人獻禮物給神的時候
[00:19:57.120 --> 00:19:59.120]  他心裏面的意圖
[00:19:59.120 --> 00:20:01.120]  是否正確呢
[00:20:01.120 --> 00:20:03.120]  是否很單單
[00:20:03.120 --> 00:20:06.120]  只是想呈現一個感恩的祭
[00:20:06.120 --> 00:20:07.120]  如果是的話
[00:20:07.120 --> 00:20:09.120]  神一定會越納的
[00:20:09.120 --> 00:20:12.120]  而他就會被神抬起頭來
[00:20:12.120 --> 00:20:15.120]  就是被越納的意思
[00:20:15.120 --> 00:20:18.120]  神是想叫該人去反省
[00:20:18.120 --> 00:20:20.120]  爲何要生氣得
[00:20:20.120 --> 00:20:24.120]  拉長了臉、黑了臉
[00:20:24.120 --> 00:20:26.120]  是因爲他的禮物
[00:20:26.120 --> 00:20:28.120]  不被神接納
[00:20:28.120 --> 00:20:31.120]  他自己的自尊心受損
[00:20:31.120 --> 00:20:33.120]  於是他就開始妒忌了
[00:20:33.120 --> 00:20:35.120]  妒忌他弟弟
[00:20:35.120 --> 00:20:37.120]  生神氣
[00:20:37.120 --> 00:20:38.120]  但究竟其實他獻祭
[00:20:38.120 --> 00:20:41.120]  爲了誰呢
[00:20:41.120 --> 00:20:44.120]  這個心態的不好是很危險的
[00:20:44.120 --> 00:20:48.120]  是會引致未來的犯罪行爲
[00:20:48.120 --> 00:20:51.120]  那個人生氣的時候
[00:20:51.120 --> 00:20:53.120]  他黑了臉
[00:20:53.120 --> 00:20:56.120]  但神仍然願意跟他聊天
[00:20:56.120 --> 00:20:58.120]  大家有沒有留意
[00:20:58.120 --> 00:21:01.120]  有人生氣得黑了臉
[00:21:01.120 --> 00:21:03.120]  其實你一般都不想
[00:21:03.120 --> 00:21:05.120]  跟他聊天
[00:21:05.120 --> 00:21:06.120]  但神不是
[00:21:06.120 --> 00:21:10.120]  神依然願意
[00:21:10.120 --> 00:21:12.120]  跟那個人對話
[00:21:12.120 --> 00:21:14.120]  勸他不要將這些
[00:21:14.120 --> 00:21:17.120]  錯誤的思想去纏着自己
[00:21:17.120 --> 00:21:18.120]  而在這裏
[00:21:18.120 --> 00:21:21.120]  我們看到神的溫柔
[00:21:21.120 --> 00:21:24.120]  祂的忍耐
[00:21:24.120 --> 00:21:26.120]  我想問問大家
[00:21:26.120 --> 00:21:28.120]  你會不會曾經去
[00:21:28.120 --> 00:21:31.120]  比較妒忌過人
[00:21:31.120 --> 00:21:34.120]  甚至在你的行爲言語上
[00:21:34.120 --> 00:21:37.120]  傷害過一些人
[00:21:37.120 --> 00:21:41.120]  究竟如何控制好自己的情緒呢
[00:21:41.120 --> 00:21:43.120]  其實很不容易的
[00:21:43.120 --> 00:21:46.120]  因爲我們很容易去比較
[00:21:46.120 --> 00:21:47.120]  以及妒忌
[00:21:47.120 --> 00:21:49.120]  爲什麼呢
[00:21:49.120 --> 00:21:50.120]  因爲這個世界
[00:21:50.120 --> 00:21:51.120]  根本就是教我們
[00:21:51.120 --> 00:21:55.120]  很多時候我們要競爭的
[00:21:55.120 --> 00:21:57.120]  我們要做人生勝利組
[00:21:57.120 --> 00:21:59.120]  我們要被人讚的
[00:21:59.120 --> 00:22:00.120]  做事要被人肯定
[00:22:00.120 --> 00:22:03.120]  要被老闆贊纔行
[00:22:03.120 --> 00:22:04.120]  很多時候
[00:22:04.120 --> 00:22:06.120]  這些觀念就會令我們
[00:22:06.120 --> 00:22:08.120]  在不同的情況下
[00:22:08.120 --> 00:22:13.120]  開始跟別人比較妒忌人
[00:22:13.120 --> 00:22:14.120]  你可以想一想
[00:22:14.120 --> 00:22:16.120]  其實都不是單單職場
[00:22:16.120 --> 00:22:18.120]  甚至在你家庭
[00:22:18.120 --> 00:22:20.120]  在你求學的時期
[00:22:20.120 --> 00:22:22.120]  已經有這些情況
[00:22:22.120 --> 00:22:24.120]  又或者在你找另一半
[00:22:24.120 --> 00:22:27.120]  甚至在教會的服事上
[00:22:27.120 --> 00:22:29.120]  可能你都曾經試過
[00:22:29.120 --> 00:22:34.120]  去比較或妒忌人
[00:22:34.120 --> 00:22:36.120]  而神和哥人的法文
[00:22:36.120 --> 00:22:38.120]  提醒我們
[00:22:38.120 --> 00:22:41.120]  當情緒爆發的時候
[00:22:41.120 --> 00:22:43.120]  可以怎麼做呢
[00:22:43.120 --> 00:22:46.120]  停一停
[00:22:46.120 --> 00:22:49.120]  讓聖靈去問一問我們自己
[00:22:49.120 --> 00:22:51.120]  爲什麼那一刻
[00:22:51.120 --> 00:22:54.120]  會有這樣的情緒呢
[00:22:54.120 --> 00:22:55.120]  這件事
[00:22:55.120 --> 00:22:58.120]  是一個情緒的自覺能力
[00:22:58.120 --> 00:23:00.120]  Awareness來的
[00:23:00.120 --> 00:23:02.120]  如果我們有這個
[00:23:02.120 --> 00:23:03.120]  情緒的自覺能力
[00:23:03.120 --> 00:23:05.120]  其實可以
[00:23:05.120 --> 00:23:07.120]  好好自我評測
[00:23:07.120 --> 00:23:12.120]  自己心裏的狀況是怎麼樣
[00:23:12.120 --> 00:23:17.120]  幫助我們去冷靜
[00:23:17.120 --> 00:23:21.120]  不會即時做下一步的行爲
[00:23:21.120 --> 00:23:23.120]  我不是說基督徒
[00:23:23.120 --> 00:23:26.120]  不可以有情緒
[00:23:26.120 --> 00:23:27.120]  人來的
[00:23:27.120 --> 00:23:30.120]  人當然有情緒高低
[00:23:30.120 --> 00:23:31.120]  但是我們要知道
[00:23:31.120 --> 00:23:34.120]  當情緒太高的時候
[00:23:34.120 --> 00:23:36.120]  背後又帶着一些
[00:23:36.120 --> 00:23:39.120]  比較妒忌不好的想法
[00:23:39.120 --> 00:23:42.120]  我們其實是要學會
[00:23:42.120 --> 00:23:45.120]  好好地去控制情緒
[00:23:45.120 --> 00:23:48.120]  不要被它牽着鼻子走
[00:23:48.120 --> 00:23:51.120]  我們要用神的說話
[00:23:51.120 --> 00:23:53.120]  用聖靈的提醒
[00:23:53.120 --> 00:23:56.120]  去學會如何去舒緩
[00:23:56.120 --> 00:23:58.120]  去禱告
[00:23:58.120 --> 00:24:02.120]  意思是我們不要做出後悔的事
[00:24:02.120 --> 00:24:04.120]  我們繼續看
[00:24:04.120 --> 00:24:07.120]  當那個人發怒的時候
[00:24:07.120 --> 00:24:09.120]  被神勸
[00:24:09.120 --> 00:24:11.120]  結果會怎麼樣呢
[00:24:11.120 --> 00:24:14.120]  其實很明顯
[00:24:14.120 --> 00:24:17.120]  那個人一點都不忍得
[00:24:17.120 --> 00:24:18.120]  有時候我覺得
[00:24:18.120 --> 00:24:19.120]  他改了個名字
[00:24:19.120 --> 00:24:20.120]  雖然是中文譯名
[00:24:20.120 --> 00:24:21.120]  但是很有趣
[00:24:21.120 --> 00:24:22.120]  就是該忍的
[00:24:22.120 --> 00:24:24.120]  他一點都不忍得
[00:24:24.120 --> 00:24:25.120]  OK
[00:24:25.120 --> 00:24:28.120]  只是開玩笑
[00:24:28.120 --> 00:24:29.120]  這個是中文譯名
[00:24:29.120 --> 00:24:31.120]  但是他真的忍不住
[00:24:31.120 --> 00:24:34.120]  他忍不住拉着弟弟
[00:24:34.120 --> 00:24:35.120]  走到田裏
[00:24:35.120 --> 00:24:38.120]  然後就殺了他
[00:24:38.120 --> 00:24:39.120]  其實那個人
[00:24:39.120 --> 00:24:42.120]  是完全不理神的勸告
[00:24:42.120 --> 00:24:44.120]  他有自己的怒氣
[00:24:44.120 --> 00:24:46.120]  一發不可收拾
[00:24:46.120 --> 00:24:47.120]  結果我們看到
[00:24:47.120 --> 00:24:49.120]  他的怒氣
[00:24:49.120 --> 00:24:50.120]  伸延的下一步
[00:24:50.120 --> 00:24:52.120]  就是有恨意的行動
[00:24:52.120 --> 00:24:55.120]  造成第一宗人類
[00:24:55.120 --> 00:24:59.120]  歷史上的殺人事件
[00:24:59.120 --> 00:25:01.120]  這些當然神
[00:25:01.120 --> 00:25:04.120]  其實他是知道的
[00:25:04.120 --> 00:25:08.120]  但是他仍然很忍耐
[00:25:08.120 --> 00:25:12.120]  他又問那個人
[00:25:12.120 --> 00:25:15.120]  你弟弟去了哪裏
[00:25:15.120 --> 00:25:17.120]  我問問大家
[00:25:17.120 --> 00:25:20.120]  如果真的
[00:25:20.120 --> 00:25:23.120]  你自己明明做錯事
[00:25:23.120 --> 00:25:25.120]  那你身邊的人
[00:25:25.120 --> 00:25:28.120]  都知道的了
[00:25:28.120 --> 00:25:30.120]  但是他沒有即場
[00:25:30.120 --> 00:25:32.120]  去指責你
[00:25:32.120 --> 00:25:34.120]  那你有沒有想過
[00:25:34.120 --> 00:25:35.120]  如果是這樣的情況
[00:25:35.120 --> 00:25:38.120]  究竟爲什麼呢
[00:25:38.120 --> 00:25:40.120]  有沒有想過
[00:25:40.120 --> 00:25:42.120]  你做錯事
[00:25:42.120 --> 00:25:43.120]  人家又知道
[00:25:43.120 --> 00:25:45.120]  人家不出聲
[00:25:45.120 --> 00:25:46.120]  他是你的朋友
[00:25:46.120 --> 00:25:49.120]  他是你的親人
[00:25:49.120 --> 00:25:51.120]  我就覺得
[00:25:51.120 --> 00:25:53.120]  其實人家都想給你機會
[00:25:53.120 --> 00:25:56.120]  讓你自己說吧
[00:25:56.120 --> 00:25:59.120]  所以當神問那個人
[00:25:59.120 --> 00:26:02.120]  你弟弟去了哪裏
[00:26:02.120 --> 00:26:03.120]  其實是想給機會
[00:26:03.120 --> 00:26:05.120]  那個人自己承認的
[00:26:05.120 --> 00:26:07.120]  不過那個人
[00:26:07.120 --> 00:26:09.120]  他根本不打算承認
[00:26:09.120 --> 00:26:11.120]  他說我不知道
[00:26:11.120 --> 00:26:15.120]  難道我看着我弟弟嗎
[00:26:15.120 --> 00:26:19.120]  這裏他博嘴
[00:26:19.120 --> 00:26:23.120]  他覺得根本就不關我的事
[00:26:23.120 --> 00:26:25.120]  而看守
[00:26:25.120 --> 00:26:28.120]  其實英文是一個保守的意思
[00:26:28.120 --> 00:26:29.120]  當一家人
[00:26:29.120 --> 00:26:32.120]  其實有彼此看顧的責任
[00:26:32.120 --> 00:26:33.120]  但是這一刻
[00:26:33.120 --> 00:26:35.120]  那個人就回應
[00:26:35.120 --> 00:26:37.120]  很明顯地覺得
[00:26:37.120 --> 00:26:39.120]  關我什麼事
[00:26:39.120 --> 00:26:41.120]  他是很極度自我
[00:26:41.120 --> 00:26:45.120]  他推卸責任的
[00:26:45.120 --> 00:26:47.120]  而那個人不承認
[00:26:47.120 --> 00:26:49.120]  殺了阿伯的時候
[00:26:49.120 --> 00:26:54.120]  神就再問
[00:26:54.120 --> 00:26:58.120]  你做了什麼呢
[00:26:58.120 --> 00:26:59.120]  你知不知道
[00:26:59.120 --> 00:27:04.120]  自己做了什麼呢
[00:27:04.120 --> 00:27:05.120]  這一刻
[00:27:05.120 --> 00:27:08.120]  神是直接說
[00:27:08.120 --> 00:27:10.120]  那個人是殺了阿伯的
[00:27:10.120 --> 00:27:11.120]  因爲他說
[00:27:11.120 --> 00:27:12.120]  你弟弟的血
[00:27:12.120 --> 00:27:16.120]  有聲音從地裏向我呼叫
[00:27:16.120 --> 00:27:20.120]  他沒有再很隱悔地再問
[00:27:20.120 --> 00:27:22.120]  哎呀 爲什麼
[00:27:22.120 --> 00:27:23.120]  在做什麼
[00:27:23.120 --> 00:27:25.120]  他直接就說
[00:27:25.120 --> 00:27:26.120]  下一句
[00:27:26.120 --> 00:27:30.120]  你其實已經殺了你弟弟了
[00:27:30.120 --> 00:27:33.120]  那個人其實他都是否認的
[00:27:33.120 --> 00:27:34.120]  一直去否認
[00:27:34.120 --> 00:27:39.120]  自己沒有走得不好的心
[00:27:39.120 --> 00:27:43.120]  但是神就很直接地打爆了
[00:27:43.120 --> 00:27:45.120]  那個人殺了阿伯
[00:27:45.120 --> 00:27:48.120]  殺了自己的弟弟
[00:27:48.120 --> 00:27:50.120]  我不知道你有沒有試過
[00:27:50.120 --> 00:27:51.120]  在職場
[00:27:51.120 --> 00:27:53.120]  或者是在你朋友之間
[00:27:53.120 --> 00:27:54.120]  有時候你其實明知道
[00:27:54.120 --> 00:27:56.120]  做錯了一些事情
[00:27:56.120 --> 00:27:58.120]  但是
[00:27:58.120 --> 00:28:02.120]  又沒有被人職場打爆你
[00:28:02.120 --> 00:28:05.120]  你會不會覺得
[00:28:05.120 --> 00:28:07.120]  太好了
[00:28:07.120 --> 00:28:09.120]  不知鬼不覺
[00:28:09.120 --> 00:28:11.120]  有沒有這樣的想法
[00:28:11.120 --> 00:28:12.120]  但是你知不知道
[00:28:12.120 --> 00:28:13.120]  其實是很危險的
[00:28:13.120 --> 00:28:16.120]  因爲當你做錯事
[00:28:16.120 --> 00:28:19.120]  而你發覺沒有人指證你
[00:28:19.120 --> 00:28:21.120]  你又在暗爽的時候
[00:28:21.120 --> 00:28:23.120]  下一次會怎麼樣呢
[00:28:23.120 --> 00:28:25.120]  下一次你的膽就更加大
[00:28:25.120 --> 00:28:28.120]  你就會做得更加盡
[00:28:28.120 --> 00:28:29.120]  結果呢
[00:28:29.120 --> 00:28:30.120]  將一些錯的事情
[00:28:30.120 --> 00:28:32.120]  就越踩越深
[00:28:32.120 --> 00:28:34.120]  所以其實神指證
[00:28:34.120 --> 00:28:35.120]  阿伯這一下呢
[00:28:35.120 --> 00:28:38.120]  其實是出於他的愛
[00:28:38.120 --> 00:28:41.120]  他要管教阿哥人了
[00:28:41.120 --> 00:28:44.120]  神要哥人去爲他所做的事情
[00:28:44.120 --> 00:28:46.120]  付上他的代價
[00:28:46.120 --> 00:28:47.120]  我們看看
[00:28:47.120 --> 00:28:51.120]  他要付上什麼代價
[00:28:51.120 --> 00:28:56.120]  當神嘗試去管教哥人的時候
[00:28:56.120 --> 00:28:59.120]  他就跟哥人說
[00:28:59.120 --> 00:29:01.120]  現在你種東西
[00:29:01.120 --> 00:29:04.120]  地就不會再爲你效力了
[00:29:04.120 --> 00:29:07.120]  這是說你怎麼勞碌
[00:29:07.120 --> 00:29:10.120]  都不會種東西出來的
[00:29:10.120 --> 00:29:15.120]  而且你要在地上流離失所
[00:29:15.120 --> 00:29:19.120]  其實這個也是多麼嚴重的懲罰
[00:29:19.120 --> 00:29:22.120]  因爲說哥人之後
[00:29:22.120 --> 00:29:24.120]  他無論多麼勞碌
[00:29:24.120 --> 00:29:26.120]  都沒有成果
[00:29:26.120 --> 00:29:32.120]  而且他要離開自己的家園
[00:29:32.120 --> 00:29:33.120]  我們要知道
[00:29:33.120 --> 00:29:37.120]  其實神真的不會輕看我們的過犯
[00:29:37.120 --> 00:29:38.120]  他會出手
[00:29:38.120 --> 00:29:40.120]  他會管教
[00:29:40.120 --> 00:29:44.120]  這個其實都是出於愛
[00:29:44.120 --> 00:29:49.120]  他的愛是想最終看到我們知錯能改
[00:29:49.120 --> 00:29:52.120]  今天世界其實經常都說
[00:29:52.120 --> 00:29:53.120]  哇
[00:29:53.120 --> 00:29:55.120]  怎麼愛
[00:29:55.120 --> 00:29:56.120]  好
[00:29:56.120 --> 00:29:57.120]  什麼是愛
[00:29:57.120 --> 00:29:59.120]  但是我不知道大家
[00:29:59.120 --> 00:30:02.120]  會不會都有一個感受
[00:30:02.120 --> 00:30:05.120]  因爲很多時候
[00:30:05.120 --> 00:30:08.120]  都是有很多溺愛、偏愛
[00:30:08.120 --> 00:30:11.120]  用自己的意念去愛
[00:30:11.120 --> 00:30:12.120]  用情緒
[00:30:12.120 --> 00:30:15.120]  令對方去聽自己的話
[00:30:15.120 --> 00:30:17.120]  所謂的情緒、勒索
[00:30:17.120 --> 00:30:19.120]  來去愛
[00:30:19.120 --> 00:30:20.120]  而這些愛
[00:30:20.120 --> 00:30:23.120]  完全都不是出自神的愛
[00:30:23.120 --> 00:30:28.120]  是一些扭曲了自私的愛
[00:30:28.120 --> 00:30:29.120]  結果是怎樣呢
[00:30:29.120 --> 00:30:34.120]  當然是造成很多人與人之間的傷害
[00:30:34.120 --> 00:30:37.120]  我也不知道你會不會容易
[00:30:37.120 --> 00:30:42.120]  去接受別人去說你、指證你
[00:30:42.120 --> 00:30:44.120]  我自己呢
[00:30:44.120 --> 00:30:47.120]  其實是不可以的
[00:30:47.120 --> 00:30:48.120]  因爲呢
[00:30:48.120 --> 00:30:50.120]  我很面皮薄
[00:30:50.120 --> 00:30:52.120]  我從小到大
[00:30:52.120 --> 00:30:55.120]  其實最不喜歡別人說我的
[00:30:55.120 --> 00:30:58.120]  但是因着神
[00:30:58.120 --> 00:31:02.120]  我有點改變
[00:31:02.120 --> 00:31:04.120]  我這麼執着
[00:31:04.120 --> 00:31:06.120]  有時候覺得是我做了的事
[00:31:06.120 --> 00:31:08.120]  被人說、被人指證
[00:31:08.120 --> 00:31:10.120]  縱然可能當中有些錯
[00:31:10.120 --> 00:31:13.120]  其實我還是會堅持
[00:31:13.120 --> 00:31:16.120]  有時候撞板撞了很多次
[00:31:16.120 --> 00:31:18.120]  但是後來在成長過程裏面
[00:31:18.120 --> 00:31:21.120]  我發現其實神真的很愛我
[00:31:21.120 --> 00:31:23.120]  祂會讓不同的人
[00:31:23.120 --> 00:31:28.120]  跟我用愛心去說一些老實的話
[00:31:28.120 --> 00:31:30.120]  讓我有機會成長
[00:31:30.120 --> 00:31:33.120]  這裏當然要說一下
[00:31:33.120 --> 00:31:35.120]  其中一個是我老公
[00:31:35.120 --> 00:31:38.120]  說一件最近的事
[00:31:38.120 --> 00:31:42.120]  話說我之前不是去渡蜜月的嗎
[00:31:42.120 --> 00:31:45.120]  我去渡蜜月的時候
[00:31:45.120 --> 00:31:47.120]  就是由我去計劃行程的
[00:31:47.120 --> 00:31:49.120]  我就想着
[00:31:49.120 --> 00:31:53.120]  哇,我計劃行程就很喜歡很充實的
[00:31:53.120 --> 00:31:55.120]  六天嘛
[00:31:55.120 --> 00:31:56.120]  是不是
[00:31:56.120 --> 00:31:58.120]  去大阪玩滴
[00:31:58.120 --> 00:32:00.120]  大阪、京都、奈良
[00:32:00.120 --> 00:32:01.120]  是不是
[00:32:01.120 --> 00:32:02.120]  又有這麼多事沒試過
[00:32:02.120 --> 00:32:04.120]  我又貪心了
[00:32:04.120 --> 00:32:05.120]  接着呢
[00:32:05.120 --> 00:32:08.120]  又很想和祂試很多東西
[00:32:08.120 --> 00:32:10.120]  結果呢
[00:32:10.120 --> 00:32:12.120]  是啦,真的很充實的
[00:32:12.120 --> 00:32:14.120]  大家有興趣可以問我
[00:32:14.120 --> 00:32:15.120]  我拿個schedule來看看
[00:32:15.120 --> 00:32:16.120]  不過呢
[00:32:16.120 --> 00:32:19.120]  其中一樣我很想去做的
[00:32:19.120 --> 00:32:21.120]  就是聽說京都有個小火車
[00:32:21.120 --> 00:32:22.120]  很特別的
[00:32:22.120 --> 00:32:24.120]  我很想去試很想去坐
[00:32:24.120 --> 00:32:25.120]  但是呢
[00:32:25.120 --> 00:32:28.120]  去的過程要轉很多停火車的
[00:32:28.120 --> 00:32:29.120]  很麻煩的
[00:32:29.120 --> 00:32:30.120]  而且我去的那段時間
[00:32:30.120 --> 00:32:32.120]  有幾天是有少少雨落
[00:32:32.120 --> 00:32:34.120]  所以其實都不是很肯定
[00:32:34.120 --> 00:32:35.120]  一下雨呢
[00:32:35.120 --> 00:32:38.120]  能不能夠去搭到那個小火車
[00:32:38.120 --> 00:32:41.120]  那搭不到又要提早買票
[00:32:41.120 --> 00:32:42.120]  那就浪費了錢了
[00:32:42.120 --> 00:32:43.120]  是不是
[00:32:43.120 --> 00:32:44.120]  那我又在想
[00:32:44.120 --> 00:32:46.120]  我又不是很想
[00:32:46.120 --> 00:32:48.120]  買了票搭不到
[00:32:48.120 --> 00:32:49.120]  失望
[00:32:49.120 --> 00:32:51.120]  那我爲了這件事呢
[00:32:51.120 --> 00:32:53.120]  就左量右量
[00:32:53.120 --> 00:32:54.120]  扭來扭去
[00:32:54.120 --> 00:32:56.120]  扭了兩晚
[00:32:56.120 --> 00:32:57.120]  爲了那個行程
[00:32:57.120 --> 00:32:58.120]  看不出來
[00:32:58.120 --> 00:32:59.120]  扭到呢
[00:32:59.120 --> 00:33:01.120]  終於有一下呢
[00:33:01.120 --> 00:33:04.120]  我就和我老公發脾氣了
[00:33:04.120 --> 00:33:06.120]  我就和他說
[00:33:06.120 --> 00:33:07.120]  最衰都是你啦
[00:33:07.120 --> 00:33:08.120]  不和我一起plan
[00:33:08.120 --> 00:33:10.120]  我已經搞不定了
[00:33:10.120 --> 00:33:11.120]  是吧
[00:33:11.120 --> 00:33:13.120]  其實呢
[00:33:13.120 --> 00:33:14.120]  就是可能你會笑
[00:33:14.120 --> 00:33:15.120]  喂
[00:33:15.120 --> 00:33:17.120]  plan行程而已嘛
[00:33:17.120 --> 00:33:18.120]  是不是
[00:33:18.120 --> 00:33:19.120]  就是
[00:33:19.120 --> 00:33:20.120]  不用那麼認真啦
[00:33:20.120 --> 00:33:21.120]  有些時候呢
[00:33:21.120 --> 00:33:22.120]  我自己就是這樣了
[00:33:22.120 --> 00:33:24.120]  就是我不會放過自己
[00:33:24.120 --> 00:33:25.120]  就覺得
[00:33:25.120 --> 00:33:26.120]  我很想去做
[00:33:26.120 --> 00:33:28.120]  我真的很想去做
[00:33:28.120 --> 00:33:29.120]  於是呢
[00:33:29.120 --> 00:33:32.120]  我就真的發了他脾氣
[00:33:32.120 --> 00:33:34.120]  那他就和我說
[00:33:34.120 --> 00:33:36.120]  其實真的不用
[00:33:36.120 --> 00:33:37.120]  和你去旅行
[00:33:37.120 --> 00:33:39.120]  最重要的是什麼
[00:33:39.120 --> 00:33:40.120]  最重要的是什麼
[00:33:40.120 --> 00:33:41.120]  你們覺得
[00:33:41.120 --> 00:33:45.120]  其實兩個人一起去旅行
[00:33:45.120 --> 00:33:48.120]  這麼小聲的
[00:33:48.120 --> 00:33:53.120]  你們去旅行最重要的是什麼
[00:33:53.120 --> 00:33:54.120]  經歷啊
[00:33:54.120 --> 00:33:57.120]  有人和我說經歷
[00:33:57.120 --> 00:33:59.120]  有人和我說開心的
[00:33:59.120 --> 00:34:00.120]  其實是的
[00:34:00.120 --> 00:34:01.120]  兩個人一起呢
[00:34:01.120 --> 00:34:02.120]  尤其是
[00:34:02.120 --> 00:34:04.120]  就是老公老婆
[00:34:04.120 --> 00:34:05.120]  去旅行
[00:34:05.120 --> 00:34:06.120]  最重要
[00:34:06.120 --> 00:34:07.120]  當然是開心啦
[00:34:07.120 --> 00:34:08.120]  是不是
[00:34:08.120 --> 00:34:09.120]  其實做很多事呢
[00:34:09.120 --> 00:34:12.120]  那樣東西都是其次來的
[00:34:12.120 --> 00:34:13.120]  那啊
[00:34:13.120 --> 00:34:14.120]  我結果
[00:34:14.120 --> 00:34:16.120]  有個這麼老實的老公
[00:34:16.120 --> 00:34:17.120]  用他的愛心
[00:34:17.120 --> 00:34:18.120]  和我說
[00:34:18.120 --> 00:34:19.120]  不用啦
[00:34:19.120 --> 00:34:21.120]  不要緊啦
[00:34:21.120 --> 00:34:23.120]  去不了就下次啦
[00:34:23.120 --> 00:34:24.120]  那我結果呢
[00:34:24.120 --> 00:34:25.120]  都聽話
[00:34:25.120 --> 00:34:26.120]  好啦好啦算啦
[00:34:26.120 --> 00:34:30.120]  我就不買那個車費啦
