
[00:00:00.000 --> 00:00:05.000]  (主持人) 今天有機會和大家分享神擺在我們心中的話語
[00:19:47.000 --> 00:19:51.000]  (主持人) 沒有一個人可以說他自己完全認識神
[00:19:51.000 --> 00:19:54.000]  (主持人) 甚至是試圖保羅
[00:19:54.000 --> 00:19:57.000]  (主持人) 保羅在菲勒比書第三章裡說
[00:19:57.000 --> 00:20:00.000]  (主持人) 「弟兄們 我不是以為自己已經得著了」
[00:20:00.000 --> 00:20:01.000]  (主持人) 得著是什麼呢?
[00:20:01.000 --> 00:20:04.000]  (主持人) 就是認識神 認識耶穌
[00:20:04.000 --> 00:20:05.000]  (主持人) 他繼續說
[00:20:05.000 --> 00:20:09.000]  (主持人) 「我只有一件事 就算忘記背後努力面前的
[00:20:09.000 --> 00:20:11.000]  (主持人) 向著彪竿直跑
[00:20:11.000 --> 00:20:16.000]  (主持人) 要得神在基督耶穌裡從上面照我來得的像相」
[00:20:16.000 --> 00:20:21.000]  (主持人) 保羅知道自己無法完全認識神
[00:20:21.000 --> 00:20:24.000]  (主持人) 但他仍然努力地去認識神
[00:20:24.000 --> 00:20:30.000]  (主持人) 從來沒有一個人能夠達到完全認識神的目標
[00:20:30.000 --> 00:20:34.000]  (主持人) 但如果我們願意被神改變
[00:20:34.000 --> 00:20:38.000]  (主持人) 神會使我們越來越接近這個目標
[00:20:38.000 --> 00:20:43.000]  (主持人) 用一句時下廣東話的說法就是
[00:20:43.000 --> 00:20:47.000]  (主持人) 「認識神 沒有最好 只有更好」
[00:20:47.000 --> 00:20:49.000]  (主持人) 我希望大家跟旁邊的人說
[00:20:49.000 --> 00:20:53.000]  (主持人) 「認識神 沒有最好 只有更好」
[00:20:53.000 --> 00:20:56.000]  (主持人) 這就是在不斷尋求神 認識神
[00:20:56.000 --> 00:20:59.000]  (主持人) 被神改變的過程中
[00:20:59.000 --> 00:21:03.000]  (主持人) 就成了我們向神屬靈的敬拜
[00:21:03.000 --> 00:21:05.000]  (主持人) 這就是獻給神的活際
[00:21:05.000 --> 00:21:08.000]  (主持人) 我上面說的好像很抽象
[00:21:08.000 --> 00:21:14.000]  (主持人) 我希望用下面的例子 家庭的例子去說明
[00:21:14.000 --> 00:21:19.000]  (主持人) 我想問一下 這裡有哪些是丈夫的聲音舉手
[00:21:19.000 --> 00:21:22.000]  (主持人) 是 丈夫的聲音
[00:21:22.000 --> 00:21:26.000]  (主持人) 都不少 很多丈夫在這裡
[00:21:26.000 --> 00:21:31.000]  (主持人) 不知道你們最怕太太問的問題是什麼呢
[00:21:31.000 --> 00:21:32.000]  (主持人) 先想一想
[00:21:32.000 --> 00:21:36.000]  (主持人) 我可以分享我最怕太太問的問題是什麼
[00:21:36.000 --> 00:21:39.000]  (主持人) 對了
[00:21:39.000 --> 00:21:42.000]  (主持人) 我最怕太太問我的問題是
[00:21:42.000 --> 00:21:46.000]  (主持人) 我今天有什麼不同
[00:21:46.000 --> 00:21:48.000]  (主持人) 為什麼呢
[00:21:48.000 --> 00:21:51.000]  (主持人) 因為我太太有時非法
[00:21:51.000 --> 00:21:57.000]  (主持人) 她問我有什麼不同 我都不知道她有什麼不同
[00:21:57.000 --> 00:22:00.000]  (主持人) 她後來都不問了
[00:22:00.000 --> 00:22:05.000]  (主持人) 覺得我的答案是無法回答的
[00:22:05.000 --> 00:22:10.000]  (主持人) 但我知道她很在意我留意她有沒有非法
[00:22:10.000 --> 00:22:13.000]  (主持人) 我就開始去留意
[00:22:13.000 --> 00:22:17.000]  (主持人) 又聽她說什麼時候非法
[00:22:17.000 --> 00:22:21.000]  (主持人) 結婚三十多年後的前幾個月
[00:22:21.000 --> 00:22:23.000]  (主持人) 我有一天晚上她回到家
[00:22:23.000 --> 00:22:25.000]  (主持人) 我問她你非法了嗎
[00:22:25.000 --> 00:22:28.000]  (主持人) 她沒有問我
[00:22:28.000 --> 00:22:31.000]  (主持人) 但我已經回答了她
[00:22:31.000 --> 00:22:36.000]  (主持人) 真的有點搞不清楚
[00:22:36.000 --> 00:22:44.000]  (主持人) 雖然現在看到不代表我已經愛太太足夠
[00:22:44.000 --> 00:22:49.000]  (主持人) 因為有些難題是我仍需努力的
[00:22:49.000 --> 00:22:53.000]  (主持人) 例如她穿的那件衣服是怎樣
[00:22:53.000 --> 00:22:56.000]  (主持人) 我記得前幾個月我再問她
[00:22:56.000 --> 00:22:58.000]  (主持人) 你今天穿了一件新衣服嗎
[00:22:58.000 --> 00:23:05.000]  (主持人) 她說我穿了這件衣服兩年了
[00:23:05.000 --> 00:23:16.000]  (主持人) 所以愛太太永遠有改進的空間
[00:23:16.000 --> 00:23:18.000]  (主持人) 就像認識神一樣
[00:23:18.000 --> 00:23:22.000]  (主持人) 沒有最好只有更好
[00:23:22.000 --> 00:23:24.000]  (主持人) 我想大家跟那些丈夫說
[00:23:24.000 --> 00:23:29.000]  (主持人) 愛太太沒有最好只有更好
[00:23:29.000 --> 00:23:35.000]  (主持人) 所以如果你們的家庭願意被神愛太太
[00:23:35.000 --> 00:23:37.000]  (主持人) 被神更新去愛太太的話
[00:23:37.000 --> 00:23:39.000]  (主持人) 亦是一個活祭
[00:23:39.000 --> 00:23:45.000]  (主持人) 在這個過程是對神所需要的敬拜
[00:23:45.000 --> 00:23:48.000]  (主持人) 這裡的丈夫可能會問
[00:23:48.000 --> 00:23:50.000]  (主持人) 除了愛太太之外
[00:23:50.000 --> 00:23:53.000]  (主持人) 敢信服丈夫怎麼辦
[00:23:53.000 --> 00:23:56.000]  (主持人) 這個又大又難的問題
[00:23:56.000 --> 00:24:02.000]  (主持人) 我們希望將來林牧師可以幫我們解答
[00:24:02.000 --> 00:24:07.000]  (主持人) 以上所講的是活祭實踐的家庭例子
[00:24:07.000 --> 00:24:11.000]  (主持人) 普羅在跟著經文十二章三至八節
[00:24:11.000 --> 00:24:15.000]  (主持人) 講述信徒如何在教會活出這個活祭
[00:24:15.000 --> 00:24:20.000]  (主持人) 這個活祭的實踐就是合一的侍奉
[00:24:20.000 --> 00:24:25.000]  (主持人) 我們可以怎樣獻上這個活祭呢
[00:24:25.000 --> 00:24:29.000]  (主持人) 第一個最重要的條件是謙卑
[00:24:29.000 --> 00:24:31.000]  (主持人) 普羅說:我憑著所賜我的恩
[00:24:31.000 --> 00:24:35.000]  (主持人) 對你們每一位說
[00:24:35.000 --> 00:24:37.000]  (主持人) 不要把自己看得太高
[00:24:37.000 --> 00:24:42.000]  (主持人) 要依著神所分給各人的信心來衡量
[00:24:42.000 --> 00:24:44.000]  (主持人) 看得合乎忠道
[00:24:44.000 --> 00:24:45.000]  (主持人) 這個就是說
[00:24:45.000 --> 00:24:48.000]  (主持人) 信徒要謙卑下來
[00:24:48.000 --> 00:24:50.000]  (主持人) 不要高看自己
[00:24:50.000 --> 00:24:52.000]  (主持人) 要看得合乎忠道
[00:24:52.000 --> 00:24:53.000]  (主持人) 為什麼呢?
[00:24:53.000 --> 00:24:55.000]  (主持人) 如果自己不謙卑下來
[00:24:55.000 --> 00:24:59.000]  (主持人) 自己的心意就不會被神改變
[00:24:59.000 --> 00:25:05.000]  (主持人) 所以謙卑的態度是獻上活祭的先決條件
[00:25:05.000 --> 00:25:07.000]  (主持人) 普羅繼續告訴我們
[00:25:07.000 --> 00:25:09.000]  (主持人) 在教會獻上活祭
[00:25:09.000 --> 00:25:11.000]  (主持人) 神的旨意是什麼?
[00:25:11.000 --> 00:25:13.000]  (主持人) 在第四至第五節
[00:25:13.000 --> 00:25:18.000]  (主持人) 正如我們身體上有許多肢體
[00:25:18.000 --> 00:25:21.000]  (主持人) 肢體也不都有一樣的用處
[00:25:21.000 --> 00:25:23.000]  (主持人) 這樣我們許多人
[00:25:23.000 --> 00:25:25.000]  (主持人) 在基督律師的身體
[00:25:25.000 --> 00:25:28.000]  (主持人) 互相聯絡作肢體
[00:25:28.000 --> 00:25:30.000]  (主持人) 這個基督為身體
[00:25:30.000 --> 00:25:34.000]  (主持人) 信徒為身體的肢體的比喻
[00:25:34.000 --> 00:25:37.000]  (主持人) 普羅在其他的書信也說過
[00:25:37.000 --> 00:25:42.000]  (主持人) 包括在二福所書第四第五章
[00:25:42.000 --> 00:25:44.000]  (主持人) 哥林多前書第六章
[00:25:44.000 --> 00:25:47.000]  (主持人) 在哥林多前書十二章
[00:25:47.000 --> 00:25:49.000]  (主持人) 普羅差不多用了一整章
[00:25:49.000 --> 00:25:51.000]  (主持人) 去說這個比喻
[00:25:51.000 --> 00:25:53.000]  (主持人) 這個比喻是說什麼?
[00:25:53.000 --> 00:25:55.000]  (主持人) 是說信徒的合一
[00:25:55.000 --> 00:26:01.000]  (主持人) 為什麼普羅這麼多次對信徒說這個比喻呢?
[00:26:01.000 --> 00:26:05.000]  (主持人) 因為信徒的合一是神的旨意
[00:26:05.000 --> 00:26:11.000]  (主持人) 主耶穌在約翰福音十七章
[00:26:11.000 --> 00:26:16.000]  (主持人) 當他自己快要被拉去釘十字架的時候
[00:26:16.000 --> 00:26:20.000]  (主持人) 他是這樣為信他的人去禱告的
[00:26:20.000 --> 00:26:23.000]  (主持人) 他說:聖父啊!求你因你的名
[00:26:23.000 --> 00:26:25.000]  (主持人) 就是你所賜給我的名
[00:26:25.000 --> 00:26:29.000]  (主持人) 保守他們,使他們像我們一樣合而為一
[00:26:29.000 --> 00:26:31.000]  (主持人) 向來耶穌說:
[00:26:31.000 --> 00:26:33.000]  (主持人) 我不但為這些人祈求
[00:26:33.000 --> 00:26:37.000]  (主持人) 也為那些直著他們的話信愛的人祈求
[00:26:37.000 --> 00:26:40.000]  (主持人) 使他們都合而為一
[00:26:40.000 --> 00:26:42.000]  (主持人) 正如父你在我裡面
[00:26:42.000 --> 00:26:44.000]  (主持人) 我在你裡面
[00:26:44.000 --> 00:26:46.000]  (主持人) 使他們也在我裡面
[00:26:46.000 --> 00:26:50.000]  (主持人) 好讓世人信是你差我來的
[00:26:50.000 --> 00:26:52.000]  (主持人) 你所賜給我的榮耀
[00:26:52.000 --> 00:26:54.000]  (主持人) 我已經賜給他們
[00:26:54.000 --> 00:26:56.000]  (主持人) 使他們合而為一
[00:26:56.000 --> 00:26:58.000]  (主持人) 好在我們合而為一
[00:26:58.000 --> 00:27:00.000]  (主持人) 我在他們裡面
[00:27:00.000 --> 00:27:02.000]  (主持人) 你在我裡面
[00:27:02.000 --> 00:27:05.000]  (主持人) 使他們完完全全合而為一
[00:27:05.000 --> 00:27:10.000]  (主持人) 在這幾節主耶穌為信徒的禱告裡面
[00:27:10.000 --> 00:27:12.000]  (主持人) 合而為一
[00:27:12.000 --> 00:27:14.000]  (主持人) 這四個字出現了五次
[00:27:14.000 --> 00:27:19.000]  (主持人) 可見合一是神對所有信徒的旨意
[00:27:19.000 --> 00:27:24.000]  (主持人) 這樣我們如何在教會認識和體察這個旨意呢?
[00:27:24.000 --> 00:27:26.000]  (主持人) 我們一起讀
[00:27:26.000 --> 00:27:50.000]  「按著所得的恩典,我們各有不同的恩賜,或服事的要專一服事,或教導的要專一教導,或勸勉的要專一勸勉,施捨的要誠實,致禮的要殷勤,憐憫人的要樂義。」
[00:27:50.000 --> 00:27:57.000]  (主持人) 在這裡所說的恩賜不是可以行神蹟等等的超然的能力
[00:27:57.000 --> 00:28:04.000]  (主持人) 而是神賜的機會在教會侍奉,或者是侍奉的崗位
[00:28:04.000 --> 00:28:11.000]  (主持人) 請大家留意,保羅不單只是說在教會有不同的侍奉崗位
[00:28:11.000 --> 00:28:16.000]  (主持人) 更加說到在每樣的侍奉裡面應有的侍奉態度
[00:28:16.000 --> 00:28:22.000]  (主持人) 例如專一、誠實、殷勤、樂義等等
[00:28:22.000 --> 00:28:29.000]  (主持人) 保羅在前一段經文是說到神的旨意是信徒合一
[00:28:29.000 --> 00:28:39.000]  (主持人) 在這個大前提之下,重要的是同工在各樣不同的侍奉裡面有沒有合一的心
[00:28:39.000 --> 00:28:45.000]  (主持人) 其實在教會裡面所有的侍奉都沒有分等次
[00:28:45.000 --> 00:28:47.000]  (主持人) 例如我今天在這裡說道
[00:28:47.000 --> 00:28:52.000]  (主持人) 我覺得自己跟在外面派單槍的那位弟兄姊妹是一樣的
[00:28:52.000 --> 00:28:55.000]  (主持人) 只不過我有不同的侍奉崗位
[00:28:55.000 --> 00:29:02.000]  (主持人) 就要在不同的侍奉崗位裡面去專心做好自己的責任
[00:29:02.000 --> 00:29:06.000]  (主持人) 保羅幾次說到專一這件事
[00:29:06.000 --> 00:29:12.000]  (主持人) 專一除了自己的專一之外,就是不要對其他人指指點點
[00:29:12.000 --> 00:29:15.000]  (主持人) 即是說他做得怎樣就做得怎樣
[00:29:15.000 --> 00:29:19.000]  (主持人) 這個就不是合一的精神
[00:29:19.000 --> 00:29:24.000]  (主持人) 或者是比較哪個人侍奉比其他人侍奉好
[00:29:24.000 --> 00:29:27.000]  (主持人) 這個也不是合一的精神
[00:29:27.000 --> 00:29:37.000]  (主持人) 舉個例,我們教會早晚堂是唱傳統詩歌
[00:29:37.000 --> 00:29:42.000]  (主持人) 不是,是唱現代詩歌,中午堂是唱傳統詩歌
[00:29:42.000 --> 00:29:50.000]  (主持人) 我有時想想,究竟神喜歡聽傳統或者是現代詩歌呢?
[00:29:50.000 --> 00:29:53.000]  (主持人) 現代詩歌,兩個有什麼比較呢?
[00:29:53.000 --> 00:29:55.000]  (主持人) 我看到經文就知道
[00:29:55.000 --> 00:29:58.000]  (主持人) 神其實不是在意你唱什麼詩歌
[00:29:58.000 --> 00:30:02.000]  (主持人) 祂反而在意你唱詩歌的時候有沒有合一的心
[00:30:02.000 --> 00:30:07.000]  (主持人) 可不可以在唱詩的時候去感謝
[00:30:07.000 --> 00:30:14.000]  (主持人) 有些跟你唱不同的方式,不同風格的大英雄一同頌讚神
[00:30:14.000 --> 00:30:18.000]  (主持人) 這個就是合神心意的歌唱
[00:30:18.000 --> 00:30:23.000]  (主持人) 我還記得以前在美國的教會
[00:30:23.000 --> 00:30:26.000]  (主持人) 有一年來了一對夫婦
[00:30:26.000 --> 00:30:31.000]  (主持人) 那對夫婦都大年紀了
[00:30:31.000 --> 00:30:35.000]  (主持人) 她來美國照顧孫子
[00:30:35.000 --> 00:30:39.000]  (主持人) 她每次都早到,看到我們同工在工作
[00:30:39.000 --> 00:30:42.000]  (主持人) 她自己是農民
[00:30:42.000 --> 00:30:45.000]  (主持人) 農民到一個程度,她是文盲,看不到東西
[00:30:45.000 --> 00:30:48.000]  (主持人) 外面打的字,她完全不知道說什麼
[00:30:48.000 --> 00:30:51.000]  (主持人) 有時牧師說話,她都不知道說什麼
[00:30:51.000 --> 00:30:55.000]  (主持人) 但是她後來決志信主
[00:30:55.000 --> 00:31:03.000]  (主持人) 我永遠都不會忘記她在受浸那天所說的見證
[00:31:03.000 --> 00:31:06.000]  (主持人) 她說為什麼要信主呢?
[00:31:06.000 --> 00:31:12.000]  (主持人) 她說你們所說的,很多我都不知道說什麼
[00:31:12.000 --> 00:31:14.000]  (主持人) 但是一樣的態度
[00:31:14.000 --> 00:31:18.000]  (主持人) 你們同工是很互相配搭,一起工作
[00:31:18.000 --> 00:31:24.000]  (主持人) 她就說,我知道神在你們中間
[00:31:24.000 --> 00:31:27.000]  (主持人) 因為這個在大陸是看不到的
[00:31:27.000 --> 00:31:32.000]  (主持人) 你看看,我們信徒合一真的有這個作用
[00:31:32.000 --> 00:31:35.000]  (主持人) 使人真的感受到神在我們中間
[00:31:35.000 --> 00:31:41.000]  (主持人) 但是反過來說,如果我們在教會侍奉
[00:31:41.000 --> 00:31:47.000]  (主持人) 同工不和,沒有合一的心和態度
[00:31:47.000 --> 00:31:50.000]  (主持人) 如果那些誤導朋友見到
[00:31:50.000 --> 00:31:54.000]  (主持人) 就算他聽了一篇很好的福音信息
[00:31:54.000 --> 00:31:58.000]  (主持人) 他怎麼可能會相信福音所說
[00:31:58.000 --> 00:32:01.000]  (主持人) 神是有恩典和憐憫
[00:32:01.000 --> 00:32:03.000]  (主持人) 在這段經文裏面
[00:32:03.000 --> 00:32:06.000]  (主持人) 本來講到不同侍奉的崗位
[00:32:06.000 --> 00:32:09.000]  (主持人) 和不同崗位的侍奉態度
[00:32:09.000 --> 00:32:11.000]  (主持人) 那哪樣重要呢?
[00:32:11.000 --> 00:32:17.000]  (主持人) 究竟是侍奉的崗位還是侍奉的態度呢?
[00:32:17.000 --> 00:32:20.000]  (主持人) 答案是兩樣都重要
[00:32:20.000 --> 00:32:22.000]  (主持人) 如果沒有侍奉
[00:32:22.000 --> 00:32:25.000]  (主持人) 就不能夠在侍奉裏面學習侍奉的態度
[00:32:25.000 --> 00:32:29.000]  (主持人) 就不能夠體察神要信奉合一的旨意
[00:32:29.000 --> 00:32:33.000]  (主持人) 心意就不能夠被神去更新
[00:32:33.000 --> 00:32:35.000]  (主持人) 但如果只有侍奉
[00:32:35.000 --> 00:32:38.000]  (主持人) 自己的心沒有謙卑下來
[00:32:38.000 --> 00:32:41.000]  (主持人) 心意就不能夠被神去更新
[00:32:41.000 --> 00:32:43.000]  (主持人) 也不能夠認識神的旨意
[00:32:43.000 --> 00:32:48.000]  (主持人) 所以如果我們要在教會獻上活祭
[00:32:48.000 --> 00:32:52.000]  (主持人) 就必須有謙卑的心願意被神去更新
[00:32:52.000 --> 00:32:56.000]  (主持人) 也願意參與教會的侍奉
[00:32:56.000 --> 00:32:58.000]  (主持人) 神就會藉著教會的侍奉
[00:32:58.000 --> 00:33:02.000]  (主持人) 去讓我們更加認識神的旨意
[00:33:02.000 --> 00:33:06.000]  (主持人) 我們的心再次會被祂更新
[00:33:06.000 --> 00:33:08.000]  (主持人) 弟兄姊妹
[00:33:08.000 --> 00:33:13.000]  (主持人) 獻上活祭是我們每一個基督徒的責任
[00:33:13.000 --> 00:33:15.000]  (主持人) 我們首先要有謙卑的心
[00:33:15.000 --> 00:33:18.000]  (主持人) 願意神不斷地去更新和改變
[00:33:18.000 --> 00:33:21.000]  (主持人) 神就會透過我們的家庭
[00:33:21.000 --> 00:33:22.000]  (主持人) 我們的教會
[00:33:22.000 --> 00:33:23.000]  (主持人) 我們的社會
[00:33:23.000 --> 00:33:26.000]  (主持人) 所有切身環境裡面去塑造我們
[00:33:26.000 --> 00:33:28.000]  (主持人) 使我們更加認識神
[00:33:28.000 --> 00:33:30.000]  (主持人) 認識祂的旨意
[00:33:30.000 --> 00:33:31.000]  (主持人) 你可能會問
[00:33:31.000 --> 00:33:34.000]  (主持人) 這個謙卑的心從何而來
[00:33:34.000 --> 00:33:39.000]  (主持人) 其實這就是神對我們的憐憫開始
[00:33:39.000 --> 00:33:42.000]  (主持人) 神的憐憫是我們侍奉祂
[00:33:42.000 --> 00:33:44.000]  (主持人) 敬拜祂的原因和動力
[00:33:44.000 --> 00:33:45.000]  (主持人) 為什麼?
[00:33:45.000 --> 00:33:47.000]  (主持人) 當我們還沒有認識祂
[00:33:47.000 --> 00:33:49.000]  (主持人) 還沒有願意去改變之前
[00:33:49.000 --> 00:33:51.000]  (主持人) 神已經憐憫了我們
[00:33:51.000 --> 00:33:53.000]  (主持人) 完全接受了我們
[00:33:53.000 --> 00:33:55.000]  (主持人) 我們只可以謙卑下來
[00:33:55.000 --> 00:33:57.000]  (主持人) 去被神去改變
[00:33:57.000 --> 00:34:00.000]  (主持人) 是因為神先接受了我們
[00:34:00.000 --> 00:34:03.000]  (主持人) 我想用一個例子去結束今天的講章
[00:34:03.000 --> 00:34:10.000]  (主持人) 幾年前我讀大學的兒子
[00:34:10.000 --> 00:34:12.000]  (主持人) 有一天我開車他坐在我旁邊
[00:34:12.000 --> 00:34:14.000]  (主持人) 他突然跟我說
[00:34:14.000 --> 00:34:16.000]  (主持人) 他首先用英文跟我說
[00:34:16.000 --> 00:34:22.000]  (主持人) "Daddy, you should know that you are very lucky to have a mama"
[00:34:22.000 --> 00:34:23.000]  (主持人) 為什麼呢?
[00:34:23.000 --> 00:34:27.000]  (主持人) 他說 "你有這個太太,你應該覺得很幸運"
[00:34:27.000 --> 00:34:28.000]  (主持人) 我怎麼回答呢?
[00:34:28.000 --> 00:34:30.000]  (主持人) "Yes, I know"
[00:34:30.000 --> 00:34:36.000]  (主持人) 回想我太太為什麼會嫁給我呢?
[00:34:36.000 --> 00:34:38.000]  (主持人) 嫁給我的時候
[00:34:38.000 --> 00:34:40.000]  (主持人) 其實她知道我有很多問題
[00:34:40.000 --> 00:34:43.000]  (主持人) 例如她的頭髮沒剪好之類的
[00:34:43.000 --> 00:34:45.000]  (主持人) 但她願意接受我
[00:34:45.000 --> 00:34:47.000]  (主持人) 但她接受我之後
[00:34:47.000 --> 00:34:51.000]  (主持人) 我就有一個動力去愛她更多
[00:34:51.000 --> 00:34:55.000]  (主持人) 我太太當她問我
[00:34:55.000 --> 00:35:00.000]  (主持人) 當時我有什麼不同,她不會罵我的
[00:35:00.000 --> 00:35:02.000]  (主持人) 她繼續接受我
[00:35:02.000 --> 00:35:04.000]  (主持人) 讓我看到她接受我
[00:35:04.000 --> 00:35:07.000]  (主持人) 我才有一個動力去改變自己
[00:35:07.000 --> 00:35:11.000]  (主持人) 開始更新自己的生命
[00:35:11.000 --> 00:35:16.000]  (主持人) 主耶穌呢?
[00:35:16.000 --> 00:35:20.000]  (主持人) 主耶穌比任何人都更加認識我們自己
[00:35:20.000 --> 00:35:23.000]  (主持人) 祂雖然知道我們所犯的罪
[00:35:23.000 --> 00:35:26.000]  (主持人) 祂知道我們的能力不足
[00:35:26.000 --> 00:35:31.000]  (主持人) 但祂毫無保留地為我們的罪犧牲
[00:35:31.000 --> 00:35:36.000]  (主持人) 祂在十字架上伸開她被釘的雙手
[00:35:36.000 --> 00:35:41.000]  (主持人) 讓我們知道我們是完全被祂接受的
[00:35:41.000 --> 00:35:47.000]  (主持人) 使我們有信心知道自己可以被祂改變
[00:35:47.000 --> 00:35:50.000]  (主持人) 祂要我們在所處的環境裡
[00:35:50.000 --> 00:35:52.000]  (主持人) 心意不斷地被祂更新
[00:35:52.000 --> 00:35:54.000]  (主持人) 去更加認識祂
[00:35:54.000 --> 00:35:55.000]  (主持人) 認識祂的旨意
[00:35:55.000 --> 00:35:57.000]  (主持人) 獻上這個活祭
[00:35:57.000 --> 00:36:01.000]  (主持人) 我們還有什麼理由去拒絕呢?
[00:36:01.000 --> 00:36:03.000]  (主持人) 求神幫助我們
[00:36:03.000 --> 00:36:06.000]  (主持人) 在教會和弟兄姊妹一同學習
[00:36:06.000 --> 00:36:09.000]  (主持人) 什麼是合一的侍奉
[00:36:09.000 --> 00:36:11.000]  (主持人) 獻上蒙神喜悅的活祭
[00:36:11.000 --> 00:36:14.000]  (主持人) 號回應 耶穌在十字架上
[00:36:14.000 --> 00:36:18.000]  (主持人) 用祂的血 祂的犧牲
[00:36:18.000 --> 00:36:23.000]  (主持人) 對我們施的憐憫 一起祈禱
[00:36:23.000 --> 00:36:27.000]  (主持人) 耶穌 感謝祢 來到世間
[00:36:27.000 --> 00:36:32.000]  (主持人) 讓我們看到 祢已經完全接受了我們
[00:36:32.000 --> 00:36:36.000]  (主持人) 讓我們知道 無論我們的境況是怎樣
[00:36:36.000 --> 00:36:39.000]  (主持人) 祢都可以改變我們
[00:36:39.000 --> 00:36:41.000]  (主持人) 更新我們的心
[00:36:41.000 --> 00:36:43.000]  (主持人) 求祢每天幫助我們
[00:36:43.000 --> 00:36:45.000]  (主持人) 使我們能夠多認識祢
[00:36:45.000 --> 00:36:49.000]  (主持人) 使我們每天都能夠獻上聖潔
[00:36:49.000 --> 00:36:52.000]  (主持人) 和蒙祢喜悅的活祭
[00:36:52.000 --> 00:36:55.000]  (主持人) 禱告是奉祢寶貴的名士
[00:36:55.000 --> 00:36:56.000]  (主持人) 阿門
